address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
"Località Ottone, 6",accommodation,202800,42.801492341059,10.360664251241,Tuscany,"Hotel Villa Ottone",4deaac3c88774880e3236d5c,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202800,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202800
,accommodation,202803,42.759570975604,10.357950230155,Tuscany,"Il Doge",4e20257722717a5245bcce78,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202803,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202803
"Sul Mare",accommodation,202806,42.761287,10.354142,Tuscany,"Hotel Antaris",5012dffde4b0e259d2968146,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202806,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202806
,accommodation,202810,42.812585330223,10.368307812164,Tuscany,"La Feluca",4e5941e0b61c4aaa3dfb396b,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202810,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202810
,accommodation,202812,42.756332,10.362682,Tuscany,"Villa Capitorsola",4e3656e0b0fb59390ea8467b,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202812,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202812
,accommodation,202814,42.760454,10.3679,Tuscany,"Residence Della Luna",4c4b18a8712ac9287b076f6c,0,"Hotel Pool",http://tour-pedia.org/api/getPlaceDetails?id=202814,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202814
,accommodation,202816,42.747966590258,10.366632643506,Tuscany,"Casa Campanella Resort",4c2c5fb872169521f6507f8f,0,"Home (private)",http://tour-pedia.org/api/getPlaceDetails?id=202816,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202816
,accommodation,202818,42.756713867188,10.372518539429,Tuscany,"Villa Anna",51a00585498e1d8e1a948bc4,0,"Boarding House",http://tour-pedia.org/api/getPlaceDetails?id=202818,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202818
,accommodation,202825,42.826216,10.380182,Tuscany,"Villa Lina",503c7c19e4b08248480f841b,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202825,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202825
,accommodation,202828,42.732796,10.374771,Tuscany,"Residence Augusto",522f8cde11d2e96f68ae294e,0,"Boarding House",http://tour-pedia.org/api/getPlaceDetails?id=202828,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202828
"Loc. Morcone",accommodation,202831,42.732442,10.374676,Tuscany,"Casa Marianna",4e0f5160d164fff335b3fe52,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202831,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202831
,accommodation,202832,42.729952882711,10.374038165908,Tuscany,"Rosa Dei Venti",4e67940cc65be127eef74f3f,0,"Travel & Transport",http://tour-pedia.org/api/getPlaceDetails?id=202832,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202832
"Via Provinciale Ovest 131",accommodation,202834,42.761568871335,10.386871090195,Tuscany,"Hotel Residence Cala Di Mola",4e556fa1d22d9b4ff4b46536,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202834,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202834
,accommodation,202836,42.746039,10.390634,Tuscany,"Casa Macchia",4e597f1718388cd5cba501ea,0,Hostel,http://tour-pedia.org/api/getPlaceDetails?id=202836,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202836
,accommodation,202838,42.727601250619,10.375683310738,Tuscany,Villamiramare,5037b0c4e4b0d3a7936e22bc,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202838,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202838
"Strada dei Mulini",accommodation,202839,42.815208586221,10.400687714438,Tuscany,"Agriturismo La Lecciola",4eac38759adfbd5e5ddc44c9,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202839,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202839
"Viale Italia, 27",accommodation,202841,42.765347380708,10.395351648331,Tuscany,"B&B Vista Mare",517a865be4b0c9dd31e3d9e7,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202841,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202841
"Via s. Anna 1",accommodation,202848,42.766575,10.398541,Tuscany,"Casa S.Anna",4c3992aa93db0f4791ae2392,0,Hostel,http://tour-pedia.org/api/getPlaceDetails?id=202848,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202848
"Località Bocchetto, 1-4",accommodation,202849,42.76984727,10.40208265,Tuscany,"Residence Villa Teresa",4de75883d4c0086a95077d9c,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202849,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202849
"Località Naregno",accommodation,202851,42.754323273564,10.403215885162,Tuscany,"Hotel Le Acacie",4db2cbaa4df05e5aaabba901,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202851,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202851
,accommodation,202853,42.755676,10.400578,Tuscany,"B&B Alex & Nada",4e25e65314956d36078142ee,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202853,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202853
"Loc. La Chiusa",accommodation,202864,42.823553176333,10.413793241786,Tuscany,"Residence La Chiusa",501e4ddde4b0b87f23b5a7b8,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=202864,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202864
,accommodation,202865,42.771722146385,10.414692979156,Tuscany,"Residence Reale",4c4c918542b4d13aa4814c80,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202865,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202865
"Via Don Minzoni",accommodation,202874,42.815181732178,10.426251411438,Tuscany,"FMA Rio Marina",521ca49611d232a2e46a7af4,0,Hostel,http://tour-pedia.org/api/getPlaceDetails?id=202874,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202874
,accommodation,202885,43.048387035176,9.8342233016721,Tuscany,"Le Sughere",4bdc024ac79cc928b1ff84e9,0,Hostel,http://tour-pedia.org/api/getPlaceDetails?id=202885,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202885
,accommodation,202886,43.050666390214,9.8352097894964,Tuscany,"Pensione Da Beppone",5021b1d9e4b0aa51040a8c50,0,"Boarding House",http://tour-pedia.org/api/getPlaceDetails?id=202886,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202886
,accommodation,202890,43.048859571208,9.8415541045028,Tuscany,"La Mandola",51d47ce0498e77527be36713,0,"Boarding House",http://tour-pedia.org/api/getPlaceDetails?id=202890,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202890
,accommodation,202892,44.346512188397,9.77466818712,Tuscany,"Mulino Marghen",503396f0e4b081365b54402c,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202892,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202892
,accommodation,202894,44.395790100098,9.8540735244751,Tuscany,"Hotel Quedas Palace",4e7bc7da45dd3b0e49c467ec,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202894,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202894
"Via Giovanni Bellotti, 54027 Pontremoli MS",accommodation,202898,44.384999829303,9.8672577483354,Tuscany,"Ca' del Moro",4f4428efe4b025d842f74d86,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202898,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202898
,accommodation,202900,44.409059,9.872693,Tuscany,"Ca' di Lupo",4fbe30bde4b0c6e294b6ef5b,0,"Boarding House",http://tour-pedia.org/api/getPlaceDetails?id=202900,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202900
"Via dei Chiosi 5",accommodation,202901,44.379144,9.877786,Tuscany,"Ai Chiosi",4c5d1446857ca5934f04cccb,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202901,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202901
"Via Madonna del Monte, 7",accommodation,202902,44.319150520992,9.8762798309326,Tuscany,"Agriturismo Saudòn",4e3ae58363658fc7c7a3fd4e,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202902,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202902
"Loc. Orsola",accommodation,202906,44.356419139792,9.8830162812315,Tuscany,"AGRITURISMO - COUNTRY HOTEL COSTA D'ORSOLA",5038d33fe4b03267a89cf1b8,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202906,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202906
